ArnoldOduma,,https://portfolio-937b2.firebaseapp.com/,,25,19,,Nairobi,48
Automedon,,https://automedon-portfolio-v3.vercel.app/,,266,97,True,World (Ready to Relocate),100
MercurialMune,,cyprian.dev,,28,26,,"Nairobi, Kenya",69
Brightmuk,,sakahapa.com,,10,6,,Kenya,18
Dnmrk4,,,,6,8,,"Eldoret, Kenya",40
Jameskirwa,,https://jameskirwa.github.io/Portfolio-Web/,,1,6,True,Ngong lane plaza@Ngong road,56
mangowilliam,,,,6,7,True,Nairobi,33
johnwanjema,,,,21,24,True,Nairobi Kenya,95
francismuk,,,,4,11,,,32
