joanlamrack,,,,29,87,True,Jakarta,57
barestu,,https://www.linkedin.com/in/fandy-barestu-7b16bb10b/,,21,30,True,"Yogyakarta, Indonesia",48
stedyyulius,,,,11,8,,,110
fariswd,,http://masfaris.com,,28,37,,Indonesia,143
ihsanmaulanahamdani,,,,18,23,,,39
reyapr,,,,5,6,,,45
JoviAndrew,,,,13,9,,"Jakarta, Indonesia",35
zenavilenia,,,,25,23,,"Bandung, Indonesia",46
fitrulislam,,,,13,13,,,35
WikaSilo,,,,78,31,,Indonesia,8
nataschalamsu,,,,10,13,,,30
ramadnsyh,,,,42,29,,Jakarta,30
