speedy-ln,,,,0,1,,,13
Vern01,,,,2,1,,,29
astrike30,,,,1,1,,"Johannesburg, South Africa",3
goisetsi,,secure.payspace.com,,7,23,,"Cape Town, South Africa",21
viashen07,,,,2,4,,,8
pikhathu,,,,2,1,True,,0
KRDehal,,,,3,1,,,5
rmoswela,,,,19,33,,"Johannesburg, South Africa",72
Voicebash,,,,0,1,,,0
